Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014
Honduras,HND,"Gross enrolment ratio, primary and lower secondary, male (%)",100.993789672852,100.839698791504,98.8992309570313,97.1025390625,96.5165634155273
Honduras,HND,"Gross enrolment ratio, primary and secondary, female (%)",99.862548828125,99.5202407836914,97.4455871582031,94.9233932495117,92.1458587646484
Honduras,HND,"Gross enrolment ratio, primary and secondary, male (%)",93.6688003540039,93.6768188476563,91.8052215576172,89.7655181884766,88.5064086914063
Honduras,HND,"Gross enrolment ratio, primary to tertiary, female (%)",76.9814529418945,,75.1165237426758,73.3207473754883,71.0919570922852
Honduras,HND,"Gross enrolment ratio, primary to tertiary, male (%)",72.117561340332,,69.5478363037109,67.9787216186523,66.8198699951172
Honduras,HND,"Gross enrolment ratio, primary, female (%)",116.323600769043,115.73747253418,112.719039916992,109.987899780273,108.03231048584
Honduras,HND,"Gross enrolment ratio, primary, male (%)",116.832832336426,116.605842590332,113.795532226563,111.573631286621,110.227241516113
Honduras,HND,"Gross enrolment ratio, secondary, female (%)",79.9933929443359,80.2151794433594,79.4705505371094,77.3524475097656,73.7329406738281
Honduras,HND,"Gross enrolment ratio, secondary, male (%)",65.474510192871,66.1762084960938,65.7478103637695,64.1697692871094,63.1881790161133
Honduras,HND,"Gross enrolment ratio, tertiary, female (%)",22.0073108673096,,23.6496601104736,24.4896697998047,24.3899097442627
Honduras,HND,"Gross enrolment ratio, tertiary, male (%)",19.3170108795166,,17.3917007446289,17.9777908325195,18.0408096313477
Honduras,HND,"Gross enrolment ratio, upper secondary, female (%)",82.2495880126953,83.051139831543,80.8650283813477,77.1249237060547,69.8569183349609
Honduras,HND,"Gross enrolment ratio, upper secondary, male (%)",59.5752182006836,60.8330001831055,59.7848281860352,57.1259384155273,53.2488403320313
Honduras,HND,"Literacy rate, population 25-64 years, both sexes (%)",83.92906,84.50161,84.76153,85.02445,86.7629
Honduras,HND,"Literacy rate, population 25-64 years, female (%)",84.23111,84.44924,84.83084,84.88575,86.89205
Honduras,HND,"Literacy rate, population 25-64 years, male (%)",83.56486,84.56503,84.67836,85.19459,86.60414
"Hong Kong SAR, China",HKG,GDP per capita (current US$),32549.998231121,35142.4879344543,36707.7742282554,38357.8267596475,40247.3669145832
"Hong Kong SAR, China",HKG,"GDP, PPP (current international $)",331082639351.235,354187869989.884,366845370110.61,384331658304.275,402019433864.798
"Hong Kong SAR, China",HKG,GNI (current US$),233476805848.736,255300102774.923,266426950647.207,280921093347.086,297469983621.568
"Hong Kong SAR, China",HKG,"GNI per capita, Atlas method (current US$)",33620.0,35690.0,36320.0,38530.0,40170.0
"Hong Kong SAR, China",HKG,"GNI per capita, PPP (current international $)",48130.0,51450.0,52020.0,54490.0,56660.0
"Hong Kong SAR, China",HKG,"GNI, PPP (current international $)",338089990966.277,363860139557.707,372149796922.307,391614405369.278,410310087980.226
"Hong Kong SAR, China",HKG,Government expenditure in educational institutions as % of GDP (%),3.21038007736206,3.12764000892639,3.2386999130249,3.47123003005981,3.27648997306824
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, lower secondary, female (%)",103.769386291504,101.500480651855,98.3880004882813,98.6304168701172,99.7012405395508
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, lower secondary, male (%)",106.126441955566,104.424179077148,102.07186126709,102.619552612305,103.759719848633
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,41.0748100280762,,13.72047996521,13.6577100753784
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,35.7990493774414,,15.7111101150513,16.7480792999268
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, pre-primary, female (%)",105.616592407227,108.384391784668,,,
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, pre-primary, male (%)",107.655250549316,110.35871887207,,,
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary and lower secondary, female (%)",,,100.31575012207,102.404838562012,106.179718017578
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary and lower secondary, male (%)",,,102.888092041016,105.083961486816,108.579162597656
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary and secondary, female (%)",,,104.658660888672,101.708862304688,103.458862304688
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary and secondary, male (%)",,,105.898513793945,104.219352722168,106.321182250977
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary to tertiary, female (%)",,,89.1100616455078,92.1152877807617,93.8535919189453
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary to tertiary, male (%)",,,92.3480682373047,91.1607666015625,92.4575805664063
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary, female (%)",,,,,
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary, male (%)",,,,,
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, secondary, female (%)",87.6167373657227,86.8977737426758,106.797378540039,99.4955215454102,98.614891052246
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, secondary, male (%)",88.4027633666992,87.5198669433594,107.636672973633,102.484237670898,102.534957885742
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, tertiary, female (%)",58.1133499145508,61.9408416748047,62.6402015686035,71.369987487793,73.763816833496
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, tertiary, male (%)",58.8728408813477,59.1427917480469,58.583869934082,63.3217887878417,64.0066375732422
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, upper secondary, female (%)",77.0350112915039,77.4772872924805,114.045829772949,100.227600097656,97.7172698974609
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, upper secondary, male (%)",76.6066513061523,76.505256652832,112.440299987793,102.369651794434,101.51985168457
"Hong Kong SAR, China",HKG,"Literacy rate, population 25-64 years, both sexes (%)",,,,,
"Hong Kong SAR, China",HKG,"Literacy rate, population 25-64 years, female (%)",,,,,
"Hong Kong SAR, China",HKG,"Literacy rate, population 25-64 years, male (%)",,,,,
Hungary,HUN,GDP per capita (current US$),13092.2337567695,14118.1226290277,12888.3045908829,13667.7027865496,14201.4488320148
Hungary,HUN,"GDP, PPP (current international $)",215765479116.661,227766313841.215,229105535641.04,242016438352.832,253025968253.051
Hungary,HUN,GNI (current US$),124207413047.573,133587545696.451,122245293845.442,131156257404.055,133455449588.352
Hungary,HUN,"GNI per capita, Atlas method (current US$)",13100.0,13090.0,12910.0,13430.0,13460.0
Hungary,HUN,"GNI per capita, PPP (current international $)",20470.0,21670.0,22080.0,23730.0,24430.0
Hungary,HUN,"GNI, PPP (current international $)",204698532311.874,216126556623.819,219050586415.254,234750618805.821,240994451119.291
Hungary,HUN,Government expenditure in educational institutions as % of GDP (%),4.52471017837524,4.35821008682251,,,
Hungary,HUN,"Gross enrolment ratio, lower secondary, female (%)",98.8945083618164,98.8316802978516,99.8272094726563,100.293617248535,99.9539184570313
Hungary,HUN,"Gross enrolment ratio, lower secondary, male (%)",101.772232055664,101.435417175293,101.927307128906,102.534309387207,101.71484375
Hungary,HUN,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",18.9316997528076,19.8712902069092,20.3860492706299,34.2080917358398,36.6881408691406
Hungary,HUN,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",21.0020694732666,21.4824295043945,21.8536605834961,27.7199306488037,28.8221702575684
Hungary,HUN,"Gross enrolment ratio, pre-primary, female (%)",83.989990234375,86.1597671508789,86.4720916748047,85.9744033813477,83.222526550293
Hungary,HUN,"Gross enrolment ratio, pre-primary, male (%)",85.8509674072266,87.6287384033203,87.9145126342773,87.2427368164063,84.696159362793
Hungary,HUN,"Gross enrolment ratio, primary and lower secondary, female (%)",100.172859191895,99.7234725952148,99.7859802246094,99.8468780517578,100.436866760254
Hungary,HUN,"Gross enrolment ratio, primary and lower secondary, male (%)",102.14852142334,101.48420715332,101.381950378418,101.622451782227,101.897468566895
Hungary,HUN,"Gross enrolment ratio, primary and secondary, female (%)",99.8417892456055,99.9726181030273,100.46565246582,105.483848571777,105.091438293457
Hungary,HUN,"Gross enrolment ratio, primary and secondary, male (%)",101.26212310791,101.729759216309,102.238838195801,105.727699279785,105.307647705078
Hungary,HUN,"Gross enrolment ratio, primary to tertiary, female (%)",92.2153625488281,91.7371826171875,92.0064086914063,95.8073120117188,94.2972030639648
Hungary,HUN,"Gross enrolment ratio, primary to tertiary, male (%)",87.4022521972656,87.6039505004883,88.0879898071289,90.3277969360352,88.939826965332
Hungary,HUN,"Gross enrolment ratio, primary, female (%)",101.578071594238,100.656600952148,99.7440795898438,99.4007034301758,100.914886474609
Hungary,HUN,"Gross enrolment ratio, primary, male (%)",102.560661315918,101.535202026367,100.827819824219,100.711418151855,102.078338623047
Hungary,HUN,"Gross enrolment ratio, secondary, female (%)",99.1155700683594,99.6744766235352,100.791282653809,108.32633972168,107.10668182373
Hungary,HUN,"Gross enrolment ratio, secondary, male (%)",100.715232849121,101.814979553223,102.877937316895,108.077583312988,106.868072509766
Hungary,HUN,"Gross enrolment ratio, tertiary, female (%)",69.6708908081055,67.9217376708984,67.8066101074219,64.2739181518555,60.0327186584473
Hungary,HUN,"Gross enrolment ratio, tertiary, male (%)",51.4441719055176,51.441219329834,52.1190910339355,50.0577087402344,46.6344299316406
Hungary,HUN,"Gross enrolment ratio, upper secondary, female (%)",99.3037033081055,100.381210327148,101.608039855957,115.355506896973,113.645599365234
Hungary,HUN,"Gross enrolment ratio, upper secondary, male (%)",99.8100967407227,102.13533782959,103.688491821289,112.954368591309,111.596809387207
Hungary,HUN,"Literacy rate, population 25-64 years, both sexes (%)",,,,,
Hungary,HUN,"Literacy rate, population 25-64 years, female (%)",,,,,
Hungary,HUN,"Literacy rate, population 25-64 years, male (%)",,,,,
Iceland,ISL,GDP per capita (current US$),41676.4452733744,46000.0201705118,44333.8501759313,47810.3088819968,52473.1135645153
Iceland,ISL,"GDP, PPP (current international $)",12216167675.8174,12590157375.6909,12984808750.8534,13802407525.1752,14500078043.18
Iceland,ISL,GNI (current US$),11120562233.1499,12847566765.7123,12884269289.7672,15287504221.781,16897076236.1288
Iceland,ISL,"GNI per capita, Atlas method (current US$)",36520.0,37750.0,40750.0,47080.0,48160.0
Iceland,ISL,"GNI per capita, PPP (current international $)",32230.0,34550.0,36690.0,42100.0,43560.0
Iceland,ISL,"GNI, PPP (current international $)",10249152383.3154,11022605832.7629,11766282593.5493,13631427233.6515,14262148861.0788
Iceland,ISL,Government expenditure in educational institutions as % of GDP (%),6.64913988113403,6.62587976455688,,,
Iceland,ISL,"Gross enrolment ratio, lower secondary, female (%)",96.3078765869141,95.8100128173828,96.1980667114258,98.1388778686523,
Iceland,ISL,"Gross enrolment ratio, lower secondary, male (%)",97.7311401367188,98.0883407592773,98.3710021972656,96.7245025634766,
Iceland,ISL,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",3.38379001617432,4.73268985748291,8.82608985900879,,
Iceland,ISL,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",6.27686977386475,6.94915008544922,14.2558498382568,,
Iceland,ISL,"Gross enrolment ratio, pre-primary, female (%)",96.182731628418,95.6635818481445,96.6183624267578,96.9414901733398,
Iceland,ISL,"Gross enrolment ratio, pre-primary, male (%)",98.074607849121,97.9878692626953,98.2904815673828,97.2987976074219,
Iceland,ISL,"Gross enrolment ratio, primary and lower secondary, female (%)",98.1664581298828,97.9013137817383,98.0419006347656,,
Iceland,ISL,"Gross enrolment ratio, primary and lower secondary, male (%)",98.1700820922852,98.2067718505859,98.4448394775391,,
Iceland,ISL,"Gross enrolment ratio, primary and secondary, female (%)",104.90283203125,104.102500915527,105.045539855957,,
Iceland,ISL,"Gross enrolment ratio, primary and secondary, male (%)",103.550300598145,103.42561340332,105.330772399902,,
Iceland,ISL,"Gross enrolment ratio, primary to tertiary, female (%)",104.117462158203,103.920402526855,105.401992797852,,
Iceland,ISL,"Gross enrolment ratio, primary to tertiary, male (%)",91.1711502075195,92.0490493774414,93.9971084594727,,
Iceland,ISL,"Gross enrolment ratio, primary, female (%)",99.0147399902344,98.8425903320313,98.861701965332,98.5934600830078,
Iceland,ISL,"Gross enrolment ratio, primary, male (%)",98.3731307983398,98.260643005371,98.4781265258789,99.6560821533203,
Iceland,ISL,"Gross enrolment ratio, secondary, female (%)",110.353500366211,108.982940673828,110.76904296875,120.958923339844,
Iceland,ISL,"Gross enrolment ratio, secondary, male (%)",108.27693939209,108.144706726074,111.552322387695,116.270347595215,
Iceland,ISL,"Gross enrolment ratio, tertiary, female (%)",101.31812286377,102.490821838379,104.576141357422,103.116317749023,
Iceland,ISL,"Gross enrolment ratio, tertiary, male (%)",56.2297592163086,60.1182403564453,60.6599006652832,60.2453918457031,
Iceland,ISL,"Gross enrolment ratio, upper secondary, female (%)",120.62956237793,118.429328918457,120.958396911621,136.594512939453,
Iceland,ISL,"Gross enrolment ratio, upper secondary, male (%)",115.98755645752,115.298240661621,120.687553405762,129.549835205078,
Iceland,ISL,"Literacy rate, population 25-64 years, both sexes (%)",,,,,
Iceland,ISL,"Literacy rate, population 25-64 years, female (%)",,,,,
Iceland,ISL,"Literacy rate, population 25-64 years, male (%)",,,,,
India,IND,GDP per capita (current US$),1345.77015320886,1461.67195733844,1446.98540954276,1452.19537323187,1573.11808897472
India,IND,"GDP, PPP (current international $)",5312415376238.81,5782035485240.71,6209845313194.64,6713106674685.18,7346148723078.96
India,IND,GNI (current US$),1638663459971.2,1807018710050.81,1806177662220.11,1833601525181.85,2011281369752.52
India,IND,"GNI per capita, Atlas method (current US$)",1220.0,1380.0,1480.0,1520.0,1560.0
India,IND,"GNI per capita, PPP (current international $)",4270.0,4600.0,4860.0,5190.0,5610.0
India,IND,"GNI, PPP (current international $)",5254841992431.29,5731190432496.76,6136929060901.9,6629512567107.32,7259123288285.04
India,IND,Government expenditure in educational institutions as % of GDP (%),3.31029009819031,3.70658993721008,3.80739998817444,,
India,IND,"Gross enrolment ratio, lower secondary, female (%)",78.561653137207,82.8405532836914,84.2765274047852,87.9750213623047,90.497459411621
India,IND,"Gross enrolment ratio, lower secondary, male (%)",81.6309204101563,83.6227188110352,83.8938217163085,82.7145309448242,85.4747009277344
India,IND,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,0.874530017375946,1.48552000522614,
India,IND,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,0.313719987869263,0.556410014629364,
India,IND,"Gross enrolment ratio, pre-primary, female (%)",7.1793999671936,7.55084991455078,7.70553016662598,9.16520977020264,11.3275003433228
India,IND,"Gross enrolment ratio, pre-primary, male (%)",7.22309017181396,7.82075977325439,8.04555988311768,10.0033302307129,12.0997104644775
India,IND,"Gross enrolment ratio, primary and lower secondary, female (%)",98.6072006225586,99.9605407714844,101.547012329102,106.210021972656,
India,IND,"Gross enrolment ratio, primary and lower secondary, male (%)",98.3693923950195,98.304931640625,99.0826721191406,96.6481399536133,
India,IND,"Gross enrolment ratio, primary and secondary, female (%)",81.9438018798828,83.8079299926758,86.1964874267578,89.4538116455078,
India,IND,"Gross enrolment ratio, primary and secondary, male (%)",83.7327575683594,84.7347717285156,86.6295776367188,83.9990768432617,
India,IND,"Gross enrolment ratio, primary to tertiary, female (%)",63.0126495361328,65.7569122314453,,70.8486480712891,
India,IND,"Gross enrolment ratio, primary to tertiary, male (%)",66.1424789428711,69.597282409668,,67.4163589477539,
India,IND,"Gross enrolment ratio, primary, female (%)",110.355056762695,110.027656555176,111.725677490234,116.985801696777,114.086288452148
India,IND,"Gross enrolment ratio, primary, male (%)",108.133361816406,106.894752502441,107.997108459473,104.858772277832,102.405158996582
India,IND,"Gross enrolment ratio, secondary, female (%)",60.8532295227051,64.4156799316406,67.3730010986328,69.230339050293,74.7917785644531
India,IND,"Gross enrolment ratio, secondary, male (%)",65.4919815063477,68.2303466796875,70.7766036987305,68.5976791381835,73.8116989135742
India,IND,"Gross enrolment ratio, tertiary, female (%)",14.9680700302124,19.9839305877686,,23.0639095306396,25.3059101104736
India,IND,"Gross enrolment ratio, tertiary, male (%)",20.6138305664063,25.4935398101807,,24.6400604248047,25.7431793212891
India,IND,"Gross enrolment ratio, upper secondary, female (%)",47.2165718078613,50.2352294921875,54.3820610046387,54.8530502319336,62.7698211669922
India,IND,"Gross enrolment ratio, upper secondary, male (%)",53.0123405456542,56.344051361084,60.6595115661621,57.7255897521973,64.8456115722656
India,IND,"Literacy rate, population 25-64 years, both sexes (%)",,65.43287,,,
India,IND,"Literacy rate, population 25-64 years, female (%)",,53.99607,,,
India,IND,"Literacy rate, population 25-64 years, male (%)",,76.47395,,,
Indonesia,IDN,GDP per capita (current US$),3113.48063451433,3634.27680451777,3687.95399645786,3620.66398109522,3491.59588685069
Indonesia,IDN,"GDP, PPP (current international $)",2003952398637.54,2171518784772.08,2344875011463.56,2515160326744.32,2688370793194.56
Indonesia,IDN,GNI (current US$),734988313483.363,868239122233.562,891961466849.037,885249528736.555,860946502042.825
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",2640.0,3080.0,3570.0,3730.0,3620.0
Indonesia,IDN,"GNI per capita, PPP (current international $)",8040.0,8590.0,9160.0,9680.0,10180.0
Indonesia,IDN,"GNI, PPP (current international $)",1950593278416.22,2111380502276.65,2278686916059.51,2439984219984.88,2598232030843.47
Indonesia,IDN,Government expenditure in educational institutions as % of GDP (%),2.75340008735657,3.13122010231018,3.36893010139465,3.31834006309509,3.25284004211426
Indonesia,IDN,"Gross enrolment ratio, lower secondary, female (%)",89.812370300293,89.8840026855469,90.4367218017578,91.679573059082,93.2784805297852
Indonesia,IDN,"Gross enrolment ratio, lower secondary, male (%)",87.2846527099609,87.2882995605469,87.2106399536133,89.0287322998047,88.2120971679688
Indonesia,IDN,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,,,
Indonesia,IDN,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,,,
Indonesia,IDN,"Gross enrolment ratio, pre-primary, female (%)",42.2841186523438,44.3554191589355,50.9342994689941,55.4660606384277,59.1324806213379
Indonesia,IDN,"Gross enrolment ratio, pre-primary, male (%)",40.386661529541,41.652889251709,49.0324401855469,53.4859886169434,57.2347183227539
Indonesia,IDN,"Gross enrolment ratio, primary and lower secondary, female (%)",103.814483642578,103.957252502441,102.664619445801,101.43285369873,100.746482849121
Indonesia,IDN,"Gross enrolment ratio, primary and lower secondary, male (%)",100.568687438965,100.430023193359,101.758232116699,100.729370117188,100.749931335449
Indonesia,IDN,"Gross enrolment ratio, primary and secondary, female (%)",94.1576232910156,95.5730285644531,95.4176483154297,93.9665832519531,93.4482421875
Indonesia,IDN,"Gross enrolment ratio, primary and secondary, male (%)",92.1686401367188,93.4024963378906,94.5529022216797,95.3679504394531,95.0641937255859
Indonesia,IDN,"Gross enrolment ratio, primary to tertiary, female (%)",74.0060882568359,75.8826217651367,77.7624664306641,77.1960678100586,76.7504272460938
Indonesia,IDN,"Gross enrolment ratio, primary to tertiary, male (%)",74.1231689453125,76.2076416015625,77.4663314819336,77.8637237548828,77.4175796508789
Indonesia,IDN,"Gross enrolment ratio, primary, female (%)",110.528373718262,110.71312713623,108.611549377441,106.234909057617,104.459930419922
Indonesia,IDN,"Gross enrolment ratio, primary, male (%)",106.879852294922,106.671867370605,108.766799926758,106.444862365723,106.947189331055
Indonesia,IDN,"Gross enrolment ratio, secondary, female (%)",76.7878265380859,79.4217376708984,81.5088500976563,81.2108688354492,82.1618499755859
Indonesia,IDN,"Gross enrolment ratio, secondary, male (%)",76.3013076782227,79.0069427490234,79.3539123535156,83.709098815918,82.7605667114258
Indonesia,IDN,"Gross enrolment ratio, tertiary, female (%)",22.5580406188965,24.3531703948975,31.1922798156738,32.9012985229492,32.815731048584
Indonesia,IDN,"Gross enrolment ratio, tertiary, male (%)",25.8450908660889,28.6688899993896,30.1217708587646,29.6902809143066,29.4259605407715
Indonesia,IDN,"Gross enrolment ratio, upper secondary, female (%)",63.2991714477539,68.4399871826172,72.1158905029297,70.2311477661133,70.6075897216797
Indonesia,IDN,"Gross enrolment ratio, upper secondary, male (%)",64.7579727172852,70.2036514282227,71.0059585571289,78.0798568725585,77.0459594726563
Indonesia,IDN,"Literacy rate, population 25-64 years, both sexes (%)",,93.65473,,,95.9686
Indonesia,IDN,"Literacy rate, population 25-64 years, female (%)",,91.34358,,,94.32201
Indonesia,IDN,"Literacy rate, population 25-64 years, male (%)",,95.97388,,,97.61209
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),6531.9274296787,7729.34335288426,7832.90263547528,6036.1920879904,5540.98413566175
"Iran, Islamic Rep.",IRN,"GDP, PPP (current international $)",1310887443155.51,1373350831357.53,1294525463521.8,1312879236701.87,1397903763477.76
"Iran, Islamic Rep.",IRN,GNI (current US$),487148670463.768,583545092426.333,603062340058.953,470606535997.572,435770964823.268
"Iran, Islamic Rep.",IRN,"GNI per capita, Atlas method (current US$)",6140.0,6790.0,7050.0,6950.0,6470.0
"Iran, Islamic Rep.",IRN,"GNI per capita, PPP (current international $)",17580.0,18190.0,17050.0,17070.0,17880.0
"Iran, Islamic Rep.",IRN,"GNI, PPP (current international $)",1311100331011.87,1373456121278.44,1303623814499.17,1321844068107.75,1402074708489.7
"Iran, Islamic Rep.",IRN,Government expenditure in educational institutions as % of GDP (%),3.8711199760437,3.65862011909485,3.22459006309509,3.15049004554749,2.95486998558044
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, lower secondary, female (%)",95.4989624023438,99.226951599121,101.305610656738,100.541023254395,98.8909606933594
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, lower secondary, male (%)",98.2101898193359,100.971122741699,103.093208312988,102.694068908691,100.939971923828
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,65.5390090942383,,
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,49.041561126709,,
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, pre-primary, female (%)",42.6265411376953,42.9601516723633,35.078239440918,37.9558715820313,41.838550567627
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, pre-primary, male (%)",40.3760604858398,40.0619506835938,35.0698699951172,38.2897796630859,42.9412117004395
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary and lower secondary, female (%)",101.469688415527,102.477043151855,103.106170654297,114.800346374512,108.646118164063
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary and lower secondary, male (%)",103.066909790039,104.288299560547,105.151672363281,113.939277648926,105.447273254395
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary and secondary, female (%)",90.1643218994141,92.2924423217773,93.8478164672852,102.643241882324,100.128952026367
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary and secondary, male (%)",91.4445571899414,93.6367111206055,95.563720703125,102.06526184082,97.9364471435547
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary to tertiary, female (%)",71.510368347168,75.4263000488281,87.5847930908203,85.9103698730469,87.3733901977539
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary to tertiary, male (%)",73.0961532592773,76.7881927490234,86.7931518554688,86.7015991210938,87.685676574707
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary, female (%)",105.265151977539,104.417861938477,104.138687133789,119.238319396973,111.595672607422
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary, male (%)",106.233856201172,106.349296569824,106.382202148438,117.587959289551,106.865859985352
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, secondary, female (%)",81.116943359375,84.4685668945313,86.7871475219727,86.0272521972656,87.9024200439453
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, secondary, male (%)",82.737548828125,85.7182769775391,88.433349609375,87.1685333251953,88.868278503418
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, tertiary, female (%)",42.3474197387695,48.4733009338379,55.2621688842773,56.6719093322754,63.6431617736816
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, tertiary, male (%)",42.8612785339355,48.5670318603516,54.5442085266113,58.984619140625,68.1794662475585
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, upper secondary, female (%)",72.2701034545898,75.2173385620117,77.3695526123047,79.456916809082,82.6742630004883
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, upper secondary, male (%)",73.0962982177734,76.0886688232422,78.9020690917969,80.1481704711914,83.1973037719727
"Iran, Islamic Rep.",IRN,"Literacy rate, population 25-64 years, both sexes (%)",,,84.12422,85.7942,86.07834
"Iran, Islamic Rep.",IRN,"Literacy rate, population 25-64 years, female (%)",,,78.34703,80.41681,80.84387
"Iran, Islamic Rep.",IRN,"Literacy rate, population 25-64 years, male (%)",,,90.16577,91.25407,91.40845
Iraq,IRQ,GDP per capita (current US$),4502.74904825726,5854.61449711212,6651.12241981136,6925.22404568487,6703.07473722928
Iraq,IRQ,"GDP, PPP (current international $)",383313651239.971,420751532114.547,488219872853.551,528709451803.37,541942436785.16
Iraq,IRQ,GNI (current US$),140108122649.573,185548064444.444,219060034813.205,233648370497.427,233548370497.427
Iraq,IRQ,"GNI per capita, Atlas method (current US$)",4430.0,4810.0,6140.0,6850.0,6700.0
Iraq,IRQ,"GNI per capita, PPP (current international $)",12600.0,13250.0,14970.0,15540.0,15410.0
Iraq,IRQ,"GNI, PPP (current international $)",387717490234.39,420294877136.849,490591644546.84,526456252896.927,539401883534.354
Iraq,IRQ,Government expenditure in educational institutions as % of GDP (%),,,,,
Iraq,IRQ,"Gross enrolment ratio, lower secondary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, lower secondary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, pre-primary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, pre-primary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, primary and lower secondary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, primary and lower secondary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, primary and secondary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, primary and secondary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, primary to tertiary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, primary to tertiary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, primary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, primary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, secondary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, secondary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, tertiary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, tertiary, male (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, upper secondary, female (%)",,,,,
Iraq,IRQ,"Gross enrolment ratio, upper secondary, male (%)",,,,,
Iraq,IRQ,"Literacy rate, population 25-64 years, both sexes (%)",,,,44.23237,
Iraq,IRQ,"Literacy rate, population 25-64 years, female (%)",,,,38.2295,
Iraq,IRQ,"Literacy rate, population 25-64 years, male (%)",,,,55.02389,
Ireland,IRL,GDP per capita (current US$),48671.8881193463,52224.0109685972,49177.4412960085,52060.4678610838,55899.1634809878
Ireland,IRL,"GDP, PPP (current international $)",197637837748.59,206778778563.895,213299849466.389,222253518369.682,238393158136.6
Ireland,IRL,GNI (current US$),185315698663.043,195646929238.203,184493742514.827,203277734229.424,218233901560.621
Ireland,IRL,"GNI per capita, Atlas method (current US$)",44760.0,43150.0,41720.0,44240.0,46860.0
